text,opinion
Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon,2
OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve,2
Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!,3
OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm..,2
Mit einfachen Mittel gegen #Facebook & #Google+ so die Strategie von Costolo CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia,3
The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874,2
Youtube video views are still not updating properly. #google #youtube #fail,1
deus ajuda quem no #twitter madruga haha',3
#Google People app...the next revolution in stalking.,1
im tired gonna get to bed peace out #twitter,2
Loving the new iPod update @apple,0
Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple,2
[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch,3
one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ,0
#Google confirms that the Nexus S will actually get the ice cream sandwich update.,2
@FATBOYFRESH87 Hey brotha I forgot you had a #twitter,2
even if I skip the newspaper I don't worry coz I get all news updates at #Twitter. :),2
#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4,3
Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO,3
RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter,3
Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!,1
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter,0
Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodió #iOS5),3
@BeeeThree I am aye I wasn't @apple,2
Microsoft CEO on not http://t.co/veCmSAHQ #Buying #Lucky #Microsoft,2
#Google #Mobile Boss Andy Rubin on #Apple #Microsoft and Tablets Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn,2
@thejcurt unlocking it at @apple store. RIP Mr. Jobs.,2
De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B,3
#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch,3
Ya tengo sueño y mañana madrugo DDD: #HastaMañana #TweetOff Pstd: #Twitter produce #insomnio y es tan #Pocesivo e.e #bye !! #siguemeytesigo,3
Le panorama est très sympa et peut être coupé à tout moment #google #nexusprime,0
#GripmetICT 10 nov in de #GrolschVeste met oa #Citrix #VMware #Microsoft #RES #Dell. Meer info kijk op: http://t.co/O78JjLC1,3
#AndroidBeam: Comparte con otro #Android lo que ves solo con ponerlo juntos. (Por ahora sólo en el #NexusPrime). #NFC #Google,3
Entre al #Twitter solo para desahogarme! :B,3
RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE,2
@kaiylw0lf So #Tumblr is way more addictive than #Twitter... but i still love both of them. and they can coincide with each other! #bromance,0
#Nokia co-operation with #Microsoft listed as the 4th riskiest business move of the year: http://t.co/IYo86gVj,2
@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,0
Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter,3
Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple,2
RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue,2
En el Curso BMT en #microsoft #mexico ... Para trabajar el modelo de negocios de @Axentit en la Nube,3
@jacobstanton2 #twitter has kind of turned into our #lives,2
Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http://t.co/6ODVjEQG,2
I really hate dealing with the brain dead people at the @apple store. For such good products customer service sucks.,1
Ella dice que yo soy su Niño del #Twitter *-----*,3
RT @ChWilhelm: #Google Wallet adds #coupons rewards and more #retail partners http://t.co/1s3wWs54 #li,2
#Google Newest Texas Holdem Zynga Poker Hack Cheat Update 18 October 2011.flv: Download Hyperlink: ur... http://t.co/oEXPDnoT #wikileaks,2
Hates facebook whores #twitter,2
Kat in het nauw #Microsoft #WindowsPhone : flink afgeven op je concurrent #Android http://t.co/tcDtTnIu,3
Microsoft CIO Leadership Circle ganz im Zeichen des neuen Arbeitens: Wien (pts021/19.10.2011/15:05) -... http://t.co/n5HN2jJp #microsoft,3
Nueva tecnología convierte cualquier superficie en una pantalla multitactil. http://t.co/EDibLL5V #Microsoft #omnitouch,3
Nice talk by @renatmin #KenyaOpenDoor #microsoft #community,0
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/DRvKSVF6 #humor #foodie #microsoft,2
RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon @Apple & @Kobo."" @MikeShatzkin http://t.co/1 ...,2
@Apple I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?,2
Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now,0
[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu,3
RT @juank3946: Nueva #Consola #Xbox en curso: #LinkedIn http://t.co/VUzmZEzv #Microsoft #Xbox360 #Xbox720 #Twitter via @ZthaeDigital,3
I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free give it a try. http://t.co/UGPTuUcZ,2
Off to sleeep #goodnight #twitter,2
I really dnt like to #follow people who never on #twitter,2
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd,2
Awesome service from the @apple store in pc. Thanks chris!,0
seit #apple #facebook und #google die großen bösen sind ist #microsoft irgendwie wieder der sympathische nerdverein http://t.co/IUvizP0T,3
I totally forgot I have a #twitter. Weird.,2
1080p video recording continuous focus zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS,2
RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin,2
Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!,2
#Samsung y #Google contraatacan a #Apple con el nuevo Nexus Prime http://t.co/xHvncznB vía @cincodiascom #android #tecnología,3
For being the inventor of the computer mouse — Why is it that @Apple has never made one that is not a complete piece of fucking shit?!!?,1
Foto nova aqui no #Twitter. Essa ficou melhor.... rs #Adoro esse blazer. Preciso comprar um... #CTX arrazando nas roupas que eu visto no pgm,3
RT @JhonAlexGarciaA: MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA,3
@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.,2
on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.,1
Discover #Keywords & #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0,2
#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ thus beginning their plan for world domination,2
probando la videollamada en facebook......buenooooo en esto si le ganaron a #Twitter........,3
Good dev opportunities at #Microsoft UX Tour Helsinki Finland http://t.co/hCKJXz4K,2
“جوجل” تطلق “Android Ice Cream Sandwich” ومفاجأة لمستخدمي “Android 2.3″ @7ki3arabi http://t.co/Ytx4jHZm #google #android,3
#Google no compartirá las consultas de búsquedas con otros sitios web http://t.co/fNPiO6wz,3
#android #ice #cream #Sandwich #google текст-Фото на английском http://t.co/UK3A7JWk,3
Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin,2
Panoramique implémenté :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt,3
Excelente articulo! RT @teresitacc: Interesting read - How #Apple eclipsed #Microsoft http://t.co/RhNU1VaR via @guardian (cc: @elcheicon),3
En train de suivre la keynote Google - Ice Cream Sandwich.. #Google #icecreamsandwich,2
Alguien dejara de trabajar en #Samsung o #Google,3
@cnbcfastmomey what price should I sell @apple for,2
Bitch please your vagina has been used more than #google .,2
Tja steve als het te #moeilijk voor je wordt kun je maar beter stoppen #microsoft #fail #enjekomttelaatmetjetoestel http://t.co/0IBnA2aV,3
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/xoLRaueY #microsoft,2
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT #enterprise,2
#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva,2
wait.... since when does putting honeycomb and gingerbread together make ice cream sandwich? #google ...,2
#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce concept works for VMS #Beeline,2
What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !,0
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/eeF3780B @YSI,2
Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999,2
RT @arelance: #Microsoft presenta un prototipo que permite utilizar la mano como interfaz http://t.co/kaCzpMYo #Kinect #in #fb,3
#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for $8.5 billion. As such it has a v... http://t.co/Xli2bR42,2
So apparently that's not the correct @apple,2
#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH,0
@apple battery life suck on iOS 5,1
#Google has done it again ..... #IceCream Sandwich,2
##FB & ##Twitter ##Off! Buenas Nochees(: Espero verte en mis sueños... Naah de todas formas te veo mañana! XD,3
RT @ihaberplus: Dijitalde 4 ödül Türkiye'nin! #microsoft #bug #yahoo http://t.co/xwm15RVQ,3
#Google The Annie Duke Texas Hold-Em Poker Tournament to Gain Homeless Youth And Domestic Violence Vi... http://t.co/wSGk5WAj #wikileaks,2
Data usage in ICS.. Looks like I don't need Watchdog 3G Pro anymore.. hah! #Android #ICS #Google,1
Hello !!! Centuries past till to write on #twitter !!! Love you !!! :),2
@Apple #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.,1
#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED & we all are! =),2
Dear @Apple Contacts you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.,1
MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA,3
@WonderLaura Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft,2
RT @TecBuzz: Google steps up its privacy game launches Good To Know http://t.co/22QbKMpG #google,2
Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!,3
@Jess_Haddad D; tonces deja el vicio de #Twitter!! xD,3
: #Microsoft renovará el Administrador de Tareas en #Windows8 http://t.co/6UhMnWdG vía @tuexperto,3
http://t.co/RqjtztR3 // muy buen experimento de #google la cago :D #webgl la lleva,3
RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations,2
@SamsungMobileUS @Apple would disagree with you right now.,2
Hey guys at @Apple WTF is happening to #iPhone4 with #iOS5 suddenly fade to black and begin to vibrate continuously I had to reboot it,1
#Twitter got DEAD as fuck all of a sudden!!!,1
+1 RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,1
#Google+ llega a 40 millones de usuarios aunque su problema sigue siendo la poca permanencia en esta #RedSocial http://t.co/ntS7GXqV,3
Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.,0
RT @zonaredcom: #Microsoft tiene un proyecto secreto para Kinect con las películas de #Pixar como protagonistas: http://t.co/0HhcjEgF,3
THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2,2
#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku,2
Equipo altamente #certificado por #Cisco y #Microsoft,3
ultiem zwaktebod: concurrentie hekelen om je eigen product te pushen. Ballmer: Android is te complex http://t.co/xq0tRp44 #microsoft #fud,3
1st impressions of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do how much time went in2 orging it? #fail,1
#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK,2
If you've been struggling to get hold of me I'm back online with a new iPhone - thanks @apple,0
@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl #MeeGo does... No one likes #Microsoft we are just forced fed WPs,1
@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem or give me the ipad2,1
Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation,2
#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google,0
Why not send a Google card this Christmas? http://t.co/zSfuV48d #xmas #google #squidoo,2
Good or Bad results for @Apple ? Depends on who you ask apparently http://t.co/yDH8ffxE,2
HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb #android #google,2
#Microsoft convierte cualquier cosa en tactil! Mira el video! ... - http://t.co/SAeLwlBJ,3
RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.,1
Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy,2
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,1
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar! http://t.co/mSWX6Eo6 #android #google #nexus #BigMAMA,2
Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/8fxt1ef8 #microsoft,2
Google is gonna need to do better than this to beat #iOS #Android #icecreamsandwich #Google http://t.co/tBNyX7p7,1
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,1
RT @Saptha: When u dine with a customer u shoukd never explain abt solutions unless he ask M$ never lean the concept #microsoft #fail,1
#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2jCbeJI #googletoolbar,2
#google #IceCreamSandwich #Samsung #Updates #Android | Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM,2
@KushKitty420 you #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(,2
#Microsoft presenta un teclado #touch sobre cualquier superficie http://t.co/mU1FdIhF,3
RT @TCMagazine: Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8,2
#Microsoft to Slash its #Water Impact in Quincy Washington - http://t.co/0R5LMHZj,2
Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,2
Saludoss pa To' L@s Twitter@s Nocturn@s.. Jeje.. @elBellacoMusic Nose pero Ahoritaa me Sumbo Mas pal #Twitter q pal #Face..! #TadeModa ;),3
#Microsoft expande su plataforma de datos con #SQLServer2012. Los clientes tendrás más flexibilidad y escalabilidad. http://t.co/kNRjOflf,3
3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR,3
yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt; diarrhée.,1
#Google has made search more #secure this change #encrypts your search queries and Google's result pages. Read more: http://t.co/Rnnjwo6r,0
iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes,2
Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT,2
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,2
RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...,2
#iCloud isn't all that useful except for the backup feature. I use #google for most of my syncing. #photostream is a mess. #ios5 #iphone4s,1
#Google's #Nexus really i wanna it now #Awesome,0
#Twitter (of),2
@chascouponmom @apple I get they are busy w/ the new phone but I just wanted to buy a stylus. they made me wait forever outside & never,1
So im about to make another #twitter account since this one fucked up,1
RT @JonJars: #twitter; for those statuses you'd never post on #facebook,2
@Apple Y U NO LET ME PRE-ORDER IPHONE 4S?,1
Lo mejor de #twitter sucede en la madruga cuando los continentes abrazan un no sé qué que a mí me falta.,3
#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC,2
Ballmer mocks Android promises a “bunch of new” Nokia Windows Phones next week [video] http://t.co/euPPhD1w #microsoft #windows,2
Licentie vraag over #VMware #citrix #Microsoft #TrendMicro #Symantec #quest #Oracle #mcafee #desktopvirtualisatie #AppSense Ea @DataplusNL,3
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin,2
Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN,2
Good morning #twitter.,2
RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order you piece of shit,1
@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN,1
dear @apple please invent ""FaceTime Voicemails."" sincerely haendel balzora jr. #apple,2
AHHHH!!!!! FUCK IT!!! Goodnight!! #twitter,2
ZappTek iPDA v4.5.1 http://t.co/JBs0dUyq #ipad #microsoft #mp4,3
casual @romeo_nogtz se mete al #twitter y me deja hablando sola en el whatsapp,3
Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s,1
@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch.,1
#Google #Wallet in action http://t.co/ifVLo71k,2
iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri,2
Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech http://t.co/fmzFWgYv #babygeeks via @Techflash,0
#google+ (: lovin it,0
@itiinha_lais é @EvelynJullyanne segue de volta esse #Twitter a gente ta fundando a Pastoral da Juventude e precisamos de ajuda! Segue bj,3
رقم الفلو والفلورز والتويتات للبيع لاعلى سعر #TweetOfTheDay #Twitter http://t.co/iIwDNk0n,3
It would be great If @Apple would send my new phone. #frustrated,1
Jetzt gerade angeschaut und +1t #adwords #guide #google #adwords #guide http://t.co/S87lNq2u,3
@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march,1
Microsoft's Ballmer Trashes Android Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android,2
Microsoft's CEO Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE,2
If #Microsoft earnings disappoint blame consumer PC sales http://t.co/xEKwTlUg,2
RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google,2
@vlingo is a POOR substitute for Siri!! Yo @APPLE gimmie Siri!!!!,1
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple,0
A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung,3
@JonathanGodin Je crois que #Twitter devra ajuster ces petit problèmes désagréable !,1
Welcome to #twitter @jackpot15!!,2
checando ... #Facebook #Twitter,3
RT @AppSense: “@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http ...,2
RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who ...,0
#ICS introduces Facial recognition to unlock phone however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android,1
#SEO #backlinks #google #index Free Tool http://t.co/1tTp1axq,2
been using #microsoft @office for years? well here are some tips to be more efficient that even you might not know! http://t.co/HnXvwypp,2
Loved the Google release of Android OS 4.0 Ice Cream Sandwich! #Samsung #Android #Google #IceCreamSandwich #amazing!,0
RT @InternetBH: Microsoft finalises Skype deal - IT Business - News & Features - http://t.co/F9b14RY3: http://t.co/275l0zay #skype #Micr ...,2
#Microsoft hat den Prototyp ihres OmniTouch vorgestellt. Dieser macht fast jede Oberfläche zum Touchscreen. http://t.co/5370kR8v,3
Hoy #Foursquare y #Google+ me patearon las pelotas!,3
Hall Pass had me rolling...... @Apple bee's lookin for nookie really,2
Just seen a taste of #Google's ice cream sandwich now I want a bite,0
#SamsungGalaxyNexus #google #android http://t.co/GIhTHeIJ,3
#Microsoft employees reveal they’re working on next-generation #Xbox http://t.co/XE7RL7a8,2
Not sure how I feel about the Black Keys playing at the U-Village Microsoft store. Guess they *are* getting paid that's good. #Microsoft,2
Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google,1
Noches #Twitter fue un dia bonito :),3
I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis,2
According to #twitter I have the same amount of followers as followees....#notgoingtolast,2
RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11,2
Anyone seen this? If your brand needs to track #SEO keyword landing through to a conversion well #Google just capped …http://t.co/g4coBopL,2
Qué poco me gusta el botón ""Me Gusta"" http://t.co/TDZ8z1uu #web #microsoft #tecnologia #web,3
@allyfish87 leaning that way for battery. Have #Microsoft xbox media pc and zune so would a Droid fit better? #idk thanks tho :),0
wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus so let's see what #Nokia - #Microsoft have to offer...,1
#Google to begin defaulting logged-in #users to #secure #search: According to a blog post by… http://t.co/64Cj3GuH,2
Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL,0
@Apple Siri is down!,1
#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/otvmQxJ2,2
#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh DAMN nice pic!!! #Ladies,2
#google #galaxy #nexus I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!,1
@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',1
RT @GroenewegBV: Steve Ballmer haalt uit naar #Android http://t.co/LlIxBzeV #nuandroid Dan ben ik ook een nerd ja daaaaag slecht zeg v ...,3
#Google sets alternative to #Microsoft http://t.co/EqAzzbcz,2
http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,2
Check out "" @Legiondachosen1 ft. Big Hit - My Life's A Movie (snippet) - Prod. by @LegiondaChosen1"" - http://t.co/XjTCc7j7 #Google Me!!,3
Dancing bear @apple store Lincoln center http://t.co/XBmjUpMq,2
Texas Instruments confirms Galaxy Nexus has newer OMAP4460 processor http://t.co/wqQV4lyu #google #googlenexus,2
Dear @Apple how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%),1
@Vusala_Abidin xeyirli ugurlu olsun.amma deyen ciddi yenilik yoxdu. #google #nexus #android,3
Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz,1
#Google Google stellt das Galaxy Nexus vor (GoogleWatchBlog): Heute Nacht hat Google aus Hongkong das nächste Ne... http://t.co/vkyYY2RO,3
ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman,1
RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,2
@fitotorresm Camarada @EderCarmona01 si tiene #Twitter & veremos la pelicula si la encuentra XD,3
#game #microsoft #gamer #new experience #halo 2 #microsoft insider #halo 2 hacks #beta test team http://t.co/uk8sW8HZ Halo 2 Hacks,2
Vous rappelez vous l'époque du "" Gros Méchant #Microsoft ""? http://t.co/7bSGGCO0,2
@apple your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!,1
Tengo olvidado mi #twitter :S,3
Wow very fast camera on Galaxy Nexus - faster than N9 i think :o #google,0
Lo último y lo mejor de Windows 7 todo en un único lugar. http://t.co/RqnhMFaA #windows7 #microsoft,3
Nokia 800 aka Nokia Searay renders http://t.co/NwI63GhB #wp7 #nokia #microsoft #mango,2
[aa] suavi bando de cornos & cornas nun desejo boa noitte pra min uma maldição pra voçs viciados en #Twitter haha ++,3
Nu #Whatsapp op #WindowsPhone werkt wordt een samenwerking tussen #Nokia en #Microsoft ineens wel interessant voor mij :-D,3
#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN,2
#Google to stop giving referral data - by moving to #SSL? http://t.co/wTjiX29b,2
Welchen Vorteil bietet G+ für #Facebook? | basic http://t.co/DLvTboeK #Google,3
Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple,1
With #Windows 8 #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu,1
iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras,2
#Twitter Of,3
Deux lignes sont affichées sur la première page de GMail pour chaque mail : un aperçu en quelque sorte #google #nexusprime,2
vendo os significadosdos sonhos aki no #Google pqe meu livro eu emprestei enfiaram no cú pqe até hj nunca me devolveram =X,3
#Teamfollowback Microsoft Q1 2012 earnings results due on Thursday #microsoft,2
#Android #Google Video: Samsung Galaxy Nexus Announcement and Official Promo http://t.co/4ErExB4T #DhilipSiva,2
Embed Google Calendar To Your Wordpress Post: http://t.co/ah8km2JF #wordpress #google,2
Goodnight #Twitter :),3
I feel all alone on #twitter. #itstolate,3
Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL,2
RT @mhumpolec: Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu chysta se v Nemecku a Rusku. V kazdem pres 2 ...,3
RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,2
#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq,2
#sweet... #apple replaced my glass #probono. thank you @apple,0
aai galeraa do #twitter abraço para queem ficaa,3
I absolutely love my iPhone 4S. Thank you Steve and @apple.,0
RT @alisalam1990: البايو في تويتر مثل عناوين المنازل لا تكشف عن صاحبها إلا إذا دخلت التايم لاين ، فإما تجد تطابق أو كأنك دخلت بيت عنوانه ...,3
RT @TheMacMob: Sprint Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz,2
#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1,2
Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!,2
I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,0
.@apple thanks for fixing this... http://t.co/wTj1ogDO,0
